Year,Project,PlatformAge (y),Platform,Station,Latitude,Longtitude,SamplingDate,InstallationDate,Depth,MethodOfCollection,IdentifiationTechnique,major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,Unaccepted subphylum,infraphylum,Unaccepted Infraphylum,superclass,Unaccepted Superclass,class,Unaccepted Class,subclass,Unaccepted Subclass,infraclass,superorder,Unaccepted Superorder,order,Unaccepted Order,suborder,infraorder,superfamily,family,Unaccepted Family,subfamily,supergenus,subgenus,genus,Unaccepted Genus,species name,Unaccepted Species,subspecies name,Unaccepted subSpecies,picture,ThaiName,Density,No_of_species,Diversity_index,pi,ln(pi),pi*ln(pi)
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Protoceratiaceae,,-,-,-,Schuettiella,,Schuettiella sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniaceae,,-,-,-,Peridinium,,Peridinium quadridentatum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniaceae,,-,-,-,Peridinium,,Peridinium sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Scrippsiella,,Scrippsiella sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Scrippsiella,,Scrippsiella sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Podolampadaceae,,-,-,-,Podolampas,,Podolampas bipes,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Podolampadaceae,,-,-,-,Podolampas,,Podolampas elegans,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Podolampadaceae,,-,-,-,Podolampas,,Podolampas palmipes,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Podolampadaceae,,-,-,-,Podolampas,,Podolampas spinifera,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Podolampadaceae,,-,-,-,Podolampas,,Podolampas sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Diplopelta,,Diplopelta sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Diplopsalis,,Diplopsalis sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Diplopsalopsis,,Diplopsalopsis sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium abei,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium asymmetricum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium conicum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium depressum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium divergens,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium diabolum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium elegans,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium globulum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium latispinum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium leonis,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium oceanicum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium pallidum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium pentagonum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.5,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.6,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.7,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.8,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.9,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.10,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.11,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.12,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.13,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.14,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.15,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Protoperidiniaceae,,-,-,-,Protoperidinium,,Protoperidinium sp.16,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Spiraulax,,Spiraulax sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum compressum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum cordatum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum mexicanum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum micans,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum triestinum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Prorocentrales,,-,-,-,Prorocentraceae,,-,-,-,Prorocentrum,,Prorocentrum sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Pyrocystoideae,-,-,Pyrocystis,,Pyrocystis noctiluca,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Pyrocystoideae,-,-,Pyrocystis,,Pyrocystis lunula,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Pyrocystoideae,-,-,Pyrocystis,,Pyrocystis sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Goniodoma,,Goniodoma polyedricum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Goniodoma,,Goniodoma sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Goniodoma,,Goniodoma sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Thoracosphaerales,,-,-,-,Thoracosphaeraceae,,-,-,-,Goniodoma,,Goniodoma sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Chroococcales,,-,-,-,Microcystaceae,,-,-,-,Gloeocapsa,,Gloeocapsa sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Nostocophycidae,,-,-,,Nostocales,,-,-,-,Nostocaceae,,-,-,-,Richelia,,Richelia intracellularis,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Nostocophycidae,,-,-,,Nostocales,,-,-,-,Scytonemataceae,,-,-,-,Scytonematopsis,,Scytonematopsis crustacea,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Oscillatoriales,,-,-,-,Oscillatoriaceae,,-,-,-,Oscillatoria,,Oscillatoria thiebautii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Oscillatoriales,,-,-,-,Oscillatoriaceae,,-,-,-,Oscillatoria,,Oscillatoria sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Oscillatoriales,,-,-,-,Oscillatoriaceae,,-,-,-,Oscillatoria,,Oscillatoria sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Oscillatoriales,,-,-,-,Microcoleaceae,,-,-,-,Trichodesmium,,Trichodesmium erythraeum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Spirulinales,,-,-,-,Spirulinaceae,,-,-,-,Spirulina,,Spirulina sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Oscillatoriophycidae,,-,-,,Spirulinales,,-,-,-,Spirulinaceae,,-,-,-,Spirulina,,Spirulina sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Eubacteria,Negibacteria,,-,Cyanobacteria,-,,-,,-,,Cyanophyceae,,Synechococcophycidae,,-,-,,Synechococcales,,-,-,-,Merismopediaceae,,-,-,-,Merismopedia,,Merismopedia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Plantae,Viridiplantae,,Streptophyta ,Charophyta,-,,-,,-,,Zygnematophyceae,,Zygnematophycidae,,-,-,,Desmidiales,,-,-,-,Desmidiaceae,,-,-,-,Spondylosium,,Spondylosium sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Plantae,Viridiplantae,,Streptophyta ,Charophyta,-,,-,,-,,Zygnematophyceae,,Zygnematophycidae,,-,-,,Desmidiales,,-,-,-,Desmidiaceae,,-,-,-,Staurastrum,,Staurastrum sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Plantae,Viridiplantae,,Streptophyta ,Charophyta,-,,-,,-,,Zygnematophyceae,,Zygnematophycidae,,-,-,,Desmidiales,,-,-,-,Desmidiaceae,,-,-,-,Staurastrum,,Staurastrum sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Plantae,Viridiplantae,,Streptophyta ,Chlorophyta,Chlorophytina,,-,,-,,Chlorophyceae,,-,,-,-,,Sphaeropleales,,-,-,-,Neochloridaceae,,-,-,-,Golenkinia,,Golenkinia radiata,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Protozoa,Eozoa,,Euglenozoa,Euglenozoa,-,,Dipilida,,-,,Euglenophyceae,,Euglenophycidae,,-,-,,Euglenida,,-,-,-,Phacidae,,-,-,-,Phacus,,Phacus sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Protozoa,Eozoa,,Euglenozoa,Euglenozoa,-,,Dipilida,,-,,Euglenophyceae,,Euglenophycidae,,-,-,,Euglenida,,-,-,-,Phacidae,,-,-,-,Phacus,,Phacus sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,-,,Branchiopoda,,Phyllopoda,,-,Diplostraca,,Ctenopoda,,-,-,-,Sididae,,-,-,-,Penilia,,Penilia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,-,,Branchiopoda,,Phyllopoda ,,-,Diplostraca,,Onychopoda ,,-,-,-,Podonidae,,-,-,-,Evadne,,Evadne sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,-,,Branchiopoda,,Phyllopoda ,,-,Diplostraca,,Onychopoda ,,-,-,-,Podonidae,,-,-,-,Evadne,,Evadne sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Thecostraca,,Cirripedia ,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Acartiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Acartiidae,,-,-,-,Acartia,,Acartia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Calanidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Calanidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Calanidae ,,-,-,-,Canthocalanus,,Canthocalanus spp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Calanidae ,,-,-,-,Nannocalanus,,Nannocalanus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Calanidae ,,-,-,-,Undinula ,,Undinula sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Candaciidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Candaciidae,,-,-,-,Candacia ,,Candacia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Centropagidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Centropagidae,,-,-,-,Centropages,,Centropages sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Centropagidae,,-,-,-,Centropages,,Centropages sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Clausocalanidae,,-,-,-,Clausocalanus,,Clausocalanus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Eucalanidae ,,-,-,-,-,,-,,-,,,,,,,,,
